Date,equity_buy_and_hold,equity_penalty_0_0,equity_penalty_1_0,equity_penalty_2_0,equity_penalty_3_0,equity_penalty_4_0,equity_penalty_5_0
2013-02-21,1.977162533920038,7.19158192916434,5.26553370458883,4.204676462766107,3.3918243437261006,2.5897247331638398,2.6200863026148715
2013-02-22,1.9964848965990316,7.261863634328711,5.316992575669504,4.2457678157366265,3.4249718766115107,2.6150335277998273,2.6456918140085217
2013-02-25,1.9584970174584833,7.258267262165206,5.314359383274881,4.164981973120044,3.3598036311967165,2.565276288077271,2.595351227388057
2013-02-26,1.9719053710687164,7.304330016334383,5.3143888869278895,4.193496466927296,3.382805675492138,2.5828388022255546,2.613119641988315
2013-02-27,1.9967476350860072,7.396350707285114,5.378682903103659,4.246326561066409,3.425422604753921,2.6153776676195952,2.6460399884752563
2013-02-28,1.9928034089500395,7.381740508551012,5.368058254644972,4.237938684747082,3.4186562807943974,2.61021144592448,2.640813198721773
2013-03-01,1.9993766573480563,7.406089129069467,5.385764758038298,4.251917496477981,3.429932695126176,2.6188212105045436,2.649523902973882
2013-03-04,2.010023611826724,7.445527567811043,5.414444692857435,4.2745595393695375,3.4481975563946574,2.632766792050441,2.6636329805613546
2013-03-05,2.028030518725291,7.512228735367201,5.462950292949923,4.312853415722491,3.4790884235469277,2.6563525779243724,2.6874952828799485
2013-03-06,2.030791036184081,7.522454241535343,5.470386359380358,4.318723991653856,3.4838240940633223,2.659968355695148,2.69115345152204
2013-03-07,2.034472020020059,7.536089338390019,5.480301906281369,4.3265520512237865,3.4901388255886965,2.6647897776667193,2.6960313991683935
2013-03-08,2.043147554173638,7.5682252438221225,5.5036713829278945,4.345001629157652,3.5050217132785595,2.6761531557327536,2.70752799988467
2013-03-11,2.050901488370746,7.596947359564383,5.524558325556466,4.361491312758817,3.5183235953030274,2.686309404814494,2.7178033194057925
2013-03-12,2.0463016755498766,7.579908737250175,5.512167708864426,4.351709251664075,3.5104326117168294,2.680284483329404,2.711707762586466
2013-03-13,2.049192428672872,7.5906166622428755,5.519954593960237,4.3578567895661955,3.5153917016480136,2.684070846226565,2.7155385162710326
2013-03-14,2.06010300331129,7.63103160253165,5.549344648186177,4.381059452771862,3.5341088035694503,2.69836172242384,2.7299969366959327
2013-03-15,2.057383798519676,7.6209591267063095,5.542019866593503,4.375276733249016,3.5294440049757365,2.6948000567627886,2.726393514566348
2013-03-18,2.046029238662376,7.578899576788357,5.5114338396446865,4.351129881506685,3.509965245958425,2.679927640361928,2.7113467360421017
2013-03-19,2.0412755109656273,7.561290823136034,5.498628619075382,4.341020501719233,3.5018102212456568,2.6737011182729282,2.7050472150816685
2013-03-20,2.055534930710324,7.614110552310081,5.537039530820709,4.371344891112934,3.5262722703628726,2.692378374876709,2.7239434412215813
2013-03-21,2.0379747800022177,7.54906425861341,5.48973736767802,4.334001096104533,3.496147813911047,2.669377758677137,2.7006731690245136
2013-03-22,2.054347065575778,7.609710463398653,5.533839752452072,4.368818751513139,3.5242344865128876,2.690822486746208,2.7223693120769186
2013-03-25,2.0457646108765974,7.577919342793774,5.510721005973549,4.350567118353343,3.5095112767219905,2.6795810259029973,2.7109960579238814
2013-03-26,2.0621361407306367,7.63856274824348,5.554821355049349,4.385383166632526,3.5375966528862213,2.701024764116403,2.732691199515692
2013-03-27,2.0621361407306367,7.63856274824348,5.554821355049349,4.385383166632526,3.5375966528862213,2.701024764116403,2.732691199515692
2013-03-28,2.068474360357466,7.662040775409295,5.571894756286393,4.398862161112525,3.5484698751212886,2.70932668358444,2.74109044952287
2013-04-01,2.06028853245382,7.631718839406482,5.549844412106973,4.381454003045483,3.5344270790027066,2.6986047319897657,2.7302427952719155
2013-04-02,2.070454093597292,7.6693741014097006,5.5772276071397755,4.403072304493883,3.551866109513619,2.7119197754766273,2.743713942460608
2013-04-03,2.0494622205420487,7.5916160250303095,5.520681338236097,4.358430534770603,3.5158545298747845,2.6844242246992134,2.7158960377033163
2013-04-04,2.057779039829422,7.6224231791932215,5.543084536779146,4.376117261937825,3.5301220418457673,2.695317751275939,2.7269172784573406
2013-04-05,2.0485381015205073,7.588192904222005,5.518192018557305,4.356465283339823,3.5142692027506905,2.6832137961960347,2.714671418306181
2013-04-08,2.062400264703401,7.63954111601437,5.555532831588319,4.38594485836625,3.538049757830916,2.701370718671557,2.733041209993515
2013-04-09,2.0695303524355104,7.665952380269164,5.574739305310108,4.401107856627813,3.5502814306083286,2.7107098419012803,2.7424898237937687
2013-04-10,2.094879326391968,7.759850025698812,5.643022392483988,4.455015531045792,3.5937676212876166,2.7439124055191577,2.7760816496094103
