Date,predicted_probability_raw,predicted_probability_smoothed,predicted_label,predicted_bear_flag
2015-02-11,0.9842575788497925,0.8164194107874997,1,0
2015-02-12,0.959155261516571,0.8391291963103056,1,0
2015-02-13,0.9897240400314331,0.8630893757906436,1,0
2015-02-17,0.9982341527938843,0.8845913942715965,1,0
2015-02-18,0.9983391761779785,0.9026890741298406,1,0
2015-02-19,0.9976648092269897,0.9178000540477106,1,0
2015-02-20,0.9971005320549011,0.9304170443707486,1,0
2015-02-23,0.9987947940826416,0.941296189466795,1,0
2015-02-24,0.9991911053657532,0.950507478124904,1,0
2015-02-25,0.9989558458328247,0.9582157871023403,1,0
2015-02-26,0.9987298846244812,0.9646617252508736,1,0
2015-02-27,0.9981957077980042,0.9699971020849414,1,0
2015-03-02,0.9736341834068298,0.9705757747612677,1,0
2015-03-03,0.9989967942237854,0.9750976608398982,1,0
2015-03-04,0.979373574256897,0.9757779739926075,1,0
2015-03-05,0.777849018573761,0.9442867676603812,1,0
2015-03-06,0.7506850957870483,0.9134840476524598,1,0
2015-03-09,0.42408913373947144,0.8356195624923035,1,0
2015-03-10,0.14892072975635529,0.7263633165629243,1,0
2015-03-11,0.012912113219499588,0.6128506725694344,1,0
