Date,rebalance_date,predicted_probability_raw,predicted_probability_smoothed,predicted_label,predicted_bull_flag,predicted_bear_flag,selected_smoothing_halflife,selected_lower_threshold,selected_upper_threshold,signal_zone,y_true,rising_entry_trigger,drawdown_entry_trigger
2001-03-12,2000-11-27,0.002470065373927355,0.05213511980327077,0,0,1,8,,0.5,bear,0,0,0
2001-03-13,2000-11-27,0.0016420611646026373,0.04794440009003187,0,0,1,8,,0.5,bear,0,0,0
2001-03-14,2000-11-27,0.0034663837868720293,0.04425290457059289,0,0,1,8,,0.5,bear,0,0,0
2001-03-15,2000-11-27,0.009009599685668945,0.04132785276103914,0,0,1,8,,0.5,bear,0,0,0
2001-03-16,2000-11-27,0.002330552553758025,0.03809123451790117,0,0,1,8,,0.5,bear,0,0,0
2001-03-19,2000-11-27,0.002788215409964323,0.035161226669274175,0,0,1,8,,0.5,bear,0,0,0
2001-03-20,2000-11-27,0.0029071951285004616,0.03248427246104095,0,0,1,8,,0.5,bear,0,0,0
2001-03-21,2000-11-27,0.0060770525597035885,0.03029257997902481,0,0,1,8,,0.5,bear,0,0,0
2001-03-22,2000-11-27,0.004167797509580851,0.028124328661903477,0,0,1,8,,0.5,bear,0,0,0
2001-03-23,2000-11-27,0.004105080384761095,0.026130828169637493,0,0,1,8,,0.5,bear,0,0,0
2001-03-26,2000-11-27,0.007008615415543318,0.02454376182606761,0,0,1,8,,0.5,bear,0,0,0
2001-03-27,2000-11-27,0.06473015993833542,0.027879070387553273,0,0,1,8,,0.5,bear,0,0,0
2001-03-28,2000-11-27,0.011073090136051178,0.026484241976696455,0,0,1,8,,0.5,bear,0,0,0
2001-03-29,2000-11-27,0.009040436707437038,0.025036476668222875,0,0,1,8,,0.5,bear,0,0,0
2001-03-30,2000-11-27,0.0125187449157238,0.02399755554451695,0,0,1,8,,0.5,bear,0,0,0
2001-04-02,2000-11-27,0.014493359252810478,0.023208745679716158,0,0,1,8,,0.5,bear,0,0,0
2001-04-03,2000-11-27,0.010165204294025898,0.022126184482411326,0,0,1,8,,0.5,bear,0,0,0
2001-04-04,2000-11-27,0.010165204294025898,0.021133471487466308,0,0,1,8,,0.5,bear,0,0,0
2001-04-05,2000-11-27,0.04699230566620827,0.023279650171742744,0,0,1,8,,0.5,bear,0,0,0
2001-04-06,2000-11-27,0.01625765860080719,0.022696853262704215,0,0,1,8,,0.5,bear,0,0,0
2001-04-09,2000-11-27,0.024845559149980545,0.02287518716369047,0,0,1,8,,0.5,bear,0,0,0
2001-04-10,2000-11-27,0.05505305901169777,0.02554582042535331,0,0,1,8,,0.5,bear,0,0,0
2001-04-11,2000-11-27,0.11414341628551483,0.03289906266353328,0,0,1,8,,0.5,bear,0,0,0
2001-04-12,2000-11-27,0.40426620841026306,0.06372103424713343,0,0,1,8,,0.5,bear,0,0,0
2001-04-16,2000-11-27,0.38827455043792725,0.0906576638546766,0,0,1,8,,0.5,bear,0,0,0
2001-04-17,2000-11-27,0.5558783411979675,0.12926909909175396,0,0,1,8,,0.5,bear,1,0,0
2001-04-18,2000-11-27,0.9551344513893127,0.19781258418980113,0,0,1,8,,0.5,bear,1,0,0
2001-04-19,2000-11-27,0.988764762878418,0.26345841703941275,0,0,1,8,,0.5,bear,1,0,0
2001-04-20,2000-11-27,0.9752706289291382,0.32253595262379986,0,0,1,8,,0.5,bear,0,0,0
2001-04-23,2000-11-27,0.8183714151382446,0.3636882912482406,0,0,1,8,,0.5,bear,0,0,0
2001-04-24,2000-11-27,0.42547598481178284,0.3688164199937234,0,0,1,8,,0.5,bear,1,0,0
2001-04-25,2000-11-27,0.8176155686378479,0.4060649347443715,0,0,1,8,,0.5,bear,1,0,0
2001-04-26,2000-11-27,0.9281811714172363,0.4493984713654123,0,0,1,8,,0.5,bear,1,0,0
2001-04-27,2000-11-27,0.9808601140975952,0.493507638903987,0,0,1,8,,0.5,bear,1,0,0
2001-04-30,2000-11-27,0.957214891910553,0.5319934660402006,1,1,0,8,,0.5,bull,1,0,0
2001-05-01,2000-11-27,0.9899770617485046,0.5700042527625763,1,1,0,8,,0.5,bull,1,0,0
2001-05-02,2000-11-27,0.9963613152503967,0.6053901651001987,1,1,0,8,,0.5,bull,1,0,0
2001-05-03,2000-11-27,0.845100998878479,0.6252851951038331,1,1,0,8,,0.5,bull,1,0,0
2001-05-04,2000-11-27,0.9441015720367432,0.6517456653494001,1,1,0,8,,0.5,bull,1,0,0
2001-05-07,2000-11-27,0.9489664435386658,0.6764137882146705,1,1,0,8,,0.5,bull,1,0,0
2001-05-08,2000-11-27,0.9274991154670715,0.6972528551872518,1,1,0,8,,0.5,bull,1,0,0
2001-05-09,2000-11-27,0.6622035503387451,0.6943439045963389,1,1,0,8,,0.5,bull,0,0,0
2001-05-10,2000-11-27,0.7396719455718994,0.6981059487267633,1,1,0,8,,0.5,bull,0,0,0
2001-05-11,2000-11-27,0.4398168921470642,0.6766690013461685,1,1,0,8,,0.5,bull,0,0,0
2001-05-14,2000-11-27,0.520244300365448,0.6636863836218503,1,1,0,8,,0.5,bull,0,0,0
2001-05-15,2000-11-27,0.5010862946510315,0.6501912336627116,1,1,0,8,,0.5,bull,1,0,0
2001-05-16,2000-11-27,0.9928451180458069,0.6786301206467226,1,1,0,8,,0.5,bull,1,0,0
2001-05-17,2000-11-27,0.9929265379905701,0.7047154525215191,1,1,0,8,,0.5,bull,1,0,0
2001-05-18,2000-11-27,0.9917941689491272,0.7285418252670034,1,1,0,8,,0.5,bull,1,0,0
2001-05-21,2000-11-27,0.9958356618881226,0.7507261329828675,1,1,0,8,,0.5,bull,1,0,0
