Date,position,fee,strategy_ret_gross,strategy_ret,strategy_excess_ret,rebalance_date,predicted_label,predicted_probability_raw,predicted_probability_smoothed,selected_smoothing_halflife,selected_lower_threshold,selected_upper_threshold,signal_zone,y_true,rising_entry_trigger,drawdown_entry_trigger,equity_predicted_strategy
2000-06-13,0.0,0.0,0.00022450675139285003,0.00022450675139285003,0.0,2000-05-26,0,0.5331161618232727,0.5331161618232727,0,0.45,0.68,hold,1,0,0,0.9919421886875462
2000-06-14,1.0,0.0005,0.0021137586944282027,0.0016137586944282027,0.001388501844506063,2000-05-26,1,0.5778933763504028,0.5778933763504028,0,0.45,0.68,bull,1,1,0,0.993542944018911
2000-06-15,1.0,0.0,-0.008217015081111723,-0.008217015081111723,-0.008441896899418322,2000-05-26,1,0.540344774723053,0.540344774723053,0,0.45,0.68,hold,0,0,0,0.9853789866641754
2000-06-16,0.0,0.0005,0.00022525684992213968,-0.00027474315007786033,-0.0005,2000-05-26,0,0.07713379710912704,0.07713379710912704,0,0.45,0.68,bear,1,0,0,0.9851082605373589
2000-06-19,0.0,0.0,0.00022338133879551414,0.00022338133879551414,0.0,2000-05-26,0,0.6289948225021362,0.6289948225021362,0,0.45,0.68,hold,0,0,0,0.9853283153394562
2000-06-20,0.0,0.0,0.00022413164917400863,0.00022413164917400863,0.0,2000-05-26,0,0.24659785628318787,0.24659785628318787,0,0.45,0.68,bear,1,0,0,0.9855491585997511
2000-06-21,0.0,0.0,0.00022525684992213968,0.00022525684992213968,0.0,2000-05-26,0,0.34919989109039307,0.34919989109039307,0,0.45,0.68,bear,0,0,0,0.9857711602986607
2000-06-22,0.0,0.0,0.00022600680728523947,0.00022600680728523947,0.0,2000-05-26,0,0.04132591933012009,0.04132591933012009,0,0.45,0.68,bear,0,0,0,0.9859939512913137
2000-06-23,0.0,0.0,0.00022450675139285003,0.00022450675139285003,0.0,2000-05-26,0,0.009586059488356113,0.009586059488356113,0,0.45,0.68,bear,0,0,0,0.9862153135902112
2000-06-26,0.0,0.0,0.00022488181830659926,0.00022488181830659926,0.0,2000-05-26,0,0.16572822630405426,0.16572822630405426,0,0.45,0.68,bear,0,0,0,0.9864370954831732
2000-06-27,0.0,0.0,0.00022413164917400863,0.00022413164917400863,0.0,2000-05-26,0,0.021405380219221115,0.021405380219221115,0,0.45,0.68,bear,0,0,0,0.9866581872561903
2000-06-28,0.0,0.0,0.00022563184624613264,0.00022563184624613264,0.0,2000-05-26,0,0.449318528175354,0.449318528175354,0,0.45,0.68,bear,0,0,0,0.9868808087645947
2000-06-29,0.0,0.0,0.00022675662353544013,0.00022675662353544013,0.0,2000-05-26,0,0.003100551664829254,0.003100551664829254,0,0.45,0.68,bear,0,0,0,0.9871045905246221
2000-06-30,0.0,0.0,0.00023125256064071564,0.00023125256064071564,0.0,2000-05-26,0,0.08860630542039871,0.08860630542039871,0,0.45,0.68,bear,0,0,0,0.9873328609888011
2000-07-03,0.0,0.0,0.0002308780928923504,0.0002308780928923504,0.0,2000-05-26,0,0.36735478043556213,0.36735478043556213,0,0.45,0.68,bear,0,0,0,0.9875608145167962
2000-07-05,0.0,0.0,0.000232001390587655,0.000232001390587655,0.0,2000-05-26,0,0.009701007045805454,0.009701007045805454,0,0.45,0.68,bear,0,0,0,0.987789929999054
2000-07-06,0.0,0.0,0.0002327500798466886,0.0002327500798466886,0.0,2000-05-26,0,0.08764780312776566,0.08764780312776566,0,0.45,0.68,bear,0,0,0,0.9880198381841331
2000-07-07,0.0,0.0,0.00023499530402326663,0.00023499530402326663,0.0,2000-05-26,0,0.29364708065986633,0.29364708065986633,0,0.45,0.68,bear,0,0,0,0.9882520182063882
2000-07-10,0.0,0.0,0.00023499530402326663,0.00023499530402326663,0.0,2000-05-26,0,0.42752009630203247,0.42752009630203247,0,0.45,0.68,bear,0,0,0,0.9884842527898582
2000-07-11,0.0,0.0,0.00023761313440817666,0.00023761313440817666,0.0,2000-05-26,0,0.41651901602745056,0.41651901602745056,0,0.45,0.68,bear,1,0,0,0.9887191296314767
2000-07-12,1.0,0.0005,0.004399912703553666,0.0038999127035536656,0.0036619257337206505,2000-05-26,1,0.7703361511230469,0.7703361511230469,0,0.45,0.68,bull,1,0,0,0.9925750479253731
2000-07-13,1.0,0.0,0.009806391166720108,0.009806391166720108,0.009568778032311931,2000-05-26,1,0.9319322109222412,0.9319322109222412,0,0.45,0.68,bull,1,1,0,1.0023086271076553
2000-07-14,1.0,0.0,-0.0016530840616696407,-0.0016530840616696407,-0.0018899494200029787,2000-05-26,1,0.9357149600982666,0.9357149600982666,0,0.45,0.68,bull,1,1,0,1.0006517266913098
2000-07-17,1.0,0.0,-0.008174822200698428,-0.008174822200698428,-0.008412061464608933,2000-05-26,1,0.9677498936653137,0.9677498936653137,0,0.45,0.68,bull,0,1,0,0.9924715767407865
2000-07-18,0.0,0.0005,0.00023798696983301504,-0.00026201303016698497,-0.0005,2000-05-26,0,0.31648144125938416,0.31648144125938416,0,0.45,0.68,bear,0,0,0,0.9922115362556101
2000-07-19,0.0,0.0,0.00023798696983301504,0.00023798696983301504,0.0,2000-05-26,0,0.11993954330682755,0.11993954330682755,0,0.45,0.68,bear,0,0,0,0.9924476696725569
2000-07-20,0.0,0.0,0.00023611744191387452,0.00023611744191387452,0.0,2000-05-26,0,0.2814723551273346,0.2814723551273346,0,0.45,0.68,bear,0,0,0,0.9926820038775535
2000-07-21,0.0,0.0,0.00023910826573558808,0.00023910826573558808,0.0,2000-05-26,0,0.14473596215248108,0.14473596215248108,0,0.45,0.68,bear,0,0,0,0.9929193623499275
2000-07-24,0.0,0.0,0.00023873453548994839,0.00023873453548994839,0.0,2000-05-26,0,0.005900343880057335,0.005900343880057335,0,0.45,0.68,bear,0,0,0,0.9931564064926771
