Date,predicted_probability_raw,predicted_probability_smoothed,predicted_label,predicted_bear_flag
2014-08-25,0.9921836256980896,0.809503381970345,1,0
2014-08-26,0.9926804900169373,0.8386475165040155,1,0
2014-08-27,0.9965489506721497,0.8637702007167453,1,0
2014-08-28,0.997211754322052,0.8850012302494632,1,0
2014-08-29,0.9874889254570007,0.9013073899493671,1,0
2014-09-02,0.9979714751243591,0.9166869924169286,1,0
2014-09-03,0.9954212307929993,0.9292138919848301,1,0
2014-09-04,0.9940730929374695,0.9395332233601748,1,0
2014-09-05,0.9958349466323853,0.9484910293601768,1,0
2014-09-08,0.9974313378334045,0.9562776078768563,1,0
2014-09-09,0.9954800605773926,0.9625148586323584,1,0
2014-09-10,0.7904532551765442,0.9351392407253445,1,0
2014-09-11,0.8473992943763733,0.9211795007357764,1,0
2014-09-12,0.934695303440094,0.9233299133967567,1,0
2014-09-15,0.620445191860199,0.8751398684354099,1,0
2014-09-16,0.6005720496177673,0.8314551442055544,1,0
2014-09-17,0.9171274304389954,0.8450859120587048,1,0
2014-09-18,0.9106476306915283,0.8555170165153144,1,0
2014-09-19,0.9942190647125244,0.8775850095951425,1,0
2014-09-22,0.9881622195243835,0.8951782400861272,1,0
2014-09-23,0.8854262232780457,0.8936266592534554,1,0
2014-09-24,0.7783927321434021,0.8752925283658537,1,0
2014-09-25,0.881229043006897,0.8762370491261425,1,0
2014-09-26,0.08025386184453964,0.7495932706318655,1,0
2014-09-29,0.29271984100341797,0.6769030702026497,1,0
2014-09-30,0.19029660522937775,0.5994822372646844,1,0
2014-10-01,0.07189147174358368,0.5155406551912403,0,1
2014-10-02,0.008344434201717377,0.43484391826203794,0,1
2014-10-03,0.013008748181164265,0.3677284305301119,0,1
2014-10-06,0.06005123630166054,0.3187758859836861,0,1
2014-10-07,0.1092953085899353,0.2854467751856187,0,1
2014-10-08,0.003995276987552643,0.24066683289009366,0,1
2014-10-09,0.27315494418144226,0.24583580785818349,0,1
2014-10-10,0.003263874677941203,0.2072417437303705,0,1
2014-10-13,0.0027894554659724236,0.17471265175792383,0,1
2014-10-14,0.00325462082400918,0.14743306440279852,0,1
2014-10-15,0.001963249174878001,0.12428829532765658,0,1
2014-10-16,0.0016562617383897305,0.10477709917887733,0,1
2014-10-17,0.0024902389850467443,0.08850289304959676,0,1
2014-10-20,0.003318752394989133,0.0749497909079169,0,1
2014-10-21,0.004892977885901928,0.06380350082021406,0,1
2014-10-22,0.8348599672317505,0.18648134866809338,0,1
2014-10-23,0.7058767676353455,0.26911902172658203,0,1
2014-10-24,0.7254672646522522,0.34172566306872487,0,1
2014-10-27,0.9958183169364929,0.44579414905529813,0,1
2014-10-28,0.9923181533813477,0.5327480772934671,0,1
2014-10-29,0.9956877827644348,0.6064034439552877,1,0
2014-10-30,0.9725648164749146,0.9725648164749146,1,0
2014-10-31,0.9805746078491211,0.9732295967737478,1,0
2014-11-03,0.9922956228256226,0.9748119998482078,1,0
2014-11-04,0.9911109209060669,0.9761647443961363,1,0
2014-11-05,0.9885736703872681,0.9771946350815727,1,0
2014-11-06,0.9975025057792664,0.9788801062406036,1,0
2014-11-07,0.9948137998580933,0.9802025383876708,1,0
2014-11-10,0.9981793165206909,0.9816945382889182,1,0
2014-11-11,0.9977594614028931,0.9830278619536059,1,0
2014-11-12,0.9981297850608826,0.9842812605113438,1,0
2014-11-13,0.9987694621086121,0.9854837226651527,1,0
2014-11-14,0.9987711310386658,0.9865865238364427,1,0
2014-11-17,0.9986646175384521,0.9875889567795046,1,0
2014-11-18,0.9981147050857544,0.9884625513311687,1,0
2014-11-19,0.999213695526123,0.9893548528302734,1,0
2014-11-20,0.9985349178314209,0.9901167611084869,1,0
2014-11-21,0.9991912245750427,0.990869904886298,1,0
2014-11-24,0.9983162879943848,0.9914879245770182,1,0
2014-11-25,0.9973174929618835,0.9919717551828239,1,0
2014-11-26,0.9978764057159424,0.9924618173033621,1,0
2014-11-28,0.9974631071090698,0.9928769041359975,1,0
2014-12-01,0.997767448425293,0.9932827995385376,1,0
2014-12-02,0.9773980975151062,0.9919644334956942,1,0
2014-12-03,0.9915686249732971,0.99193158298867,1,0
2014-12-04,0.9964595437049866,0.9923073854206523,1,0
2014-12-05,0.9907330274581909,0.9921767200752195,1,0
2014-12-08,0.992276132106781,0.9921849708718958,1,0
2014-12-09,0.9847792983055115,0.9915703299915359,1,0
2014-12-10,0.9841598868370056,0.9909552931716483,1,0
2014-12-11,0.20276270806789398,0.9255384954319785,1,0
2014-12-12,0.10860802978277206,0.8577365698001691,1,0
2014-12-15,0.003716618288308382,0.7868563668021419,1,0
2014-12-16,0.0025254234205931425,0.7217600697120073,1,0
2014-12-17,0.0017936177318915725,0.6620057651693796,1,0
2014-12-18,0.044698316603899,0.6107717428388043,1,0
2014-12-19,0.955184817314148,0.6393566354877063,1,0
2014-12-22,0.9795231819152832,0.6675890834782257,1,0
2014-12-23,0.9929066896438599,0.6945891294643084,1,0
2014-12-24,0.9935823082923889,0.7194043544164217,1,0
2014-12-26,0.9848713278770447,0.7414370398763462,1,0
2014-12-29,0.9887763857841492,0.7619652055430951,1,0
2014-12-30,0.9938808679580688,0.7812132678410484,1,0
2014-12-31,0.979121208190918,0.7976388267077786,1,0
2015-01-02,0.695697009563446,0.7891780680564303,1,0
2015-01-05,0.4824012815952301,0.7637168351414867,1,0
2015-01-06,0.01079349871724844,0.7012272424414258,1,0
2015-01-07,0.004752045962959528,0.6434226171254809,1,0
2015-01-08,0.13459385931491852,0.6011918875260147,1,0
2015-01-09,0.855988085269928,0.6223389417455826,1,0
2015-01-12,0.5150108933448792,0.6134311476775909,1,0
2015-01-13,0.2061188817024231,0.5796258764485085,1,0
2015-01-14,0.07746020704507828,0.537948156246604,1,0
2015-01-15,0.08238329738378525,0.5001381149029555,1,0
2015-01-16,0.0053429617546498775,0.45907211774972057,0,1
2015-01-20,0.18533699214458466,0.43635320909163283,0,1
2015-01-21,0.2783101201057434,0.42323627170635963,0,1
2015-01-22,0.5331084728240967,0.432355220163335,0,1
2015-01-23,0.9851896166801453,0.47823823985161584,0,1
2015-01-26,0.9293003082275391,0.5156745677905555,1,0
2015-01-27,0.8878270387649536,0.5465617181928215,1,0
2015-01-28,0.796405553817749,0.5672977463799271,1,0
2015-01-29,0.004470338113605976,0.5205853471202287,1,0
2015-01-30,0.25585076212882996,0.49861344694205334,0,1
2015-02-02,0.0017711997497826815,0.4573775492599896,0,1
2015-02-03,0.30575260519981384,0.44479329195367706,0,1
2015-02-04,0.9119502305984497,0.48356542905007666,0,1
2015-02-05,0.6723930835723877,0.49923736090657367,0,1
2015-02-06,0.9509686827659607,0.5367292341787121,1,0
2015-02-09,0.8570159077644348,0.5633117331017523,1,0
2015-02-10,0.634750485420227,0.5692408607026886,1,0
2015-02-11,0.989163875579834,0.6040927731027964,1,0
2015-02-12,0.9541795253753662,0.6331485580690275,1,0
2015-02-13,0.9856526851654053,0.6624049753716935,1,0
2015-02-17,0.9925518035888672,0.6898058272625209,1,0
2015-02-18,0.9979836940765381,0.7153833441818936,1,0
2015-02-19,0.9973174929618835,0.7387827386131655,1,0
2015-02-20,0.9925209283828735,0.759841982448617,1,0
2015-02-23,0.9982132911682129,0.7796258372883546,1,0
2015-02-24,0.9985925555229187,0.7977991895745653,1,0
2015-02-25,0.9981971383094788,0.8144314090696406,1,0
2015-02-26,0.9982130527496338,0.8296845424282798,1,0
2015-02-27,0.997890055179596,0.8436449198973242,1,0
2015-03-02,0.9831405282020569,0.8552224913773219,1,0
2015-03-03,0.9980078339576721,0.8670730975011268,1,0
2015-03-04,0.9730738401412964,0.8758707305575631,1,0
2015-03-05,0.9269503951072693,0.8801101361896505,1,0
2015-03-06,0.854780375957489,0.878007868503786,1,0
2015-03-09,0.2973247766494751,0.8298135197004676,1,0
2015-03-10,0.21416530013084412,0.7787172066679461,1,0
2015-03-11,0.005071897525340319,0.7145077740154376,1,0
2015-03-12,0.0032854306045919657,0.6554791951298385,1,0
2015-03-13,0.22195489704608917,0.6194984312163544,1,0
2015-03-16,0.09997673332691193,0.5763802308240864,1,0
2015-03-17,0.7072944641113281,0.587245582873888,1,0
2015-03-18,0.4558773934841156,0.5763425543030138,1,0
2015-03-19,0.7897918224334717,0.5940579805387639,1,0
2015-03-20,0.28539153933525085,0.5684399139204692,1,0
2015-03-23,0.9230095744132996,0.5978677621436665,1,0
2015-03-24,0.895846962928772,0.6225988310179338,1,0
2015-03-25,0.3646044433116913,0.6011863399624291,1,0
2015-03-26,0.07606058567762375,0.557603025547693,1,0
2015-03-27,0.0686492994427681,0.5170218432209737,1,0
2015-03-30,0.206095889210701,0.49121624617539067,0,1
2015-03-31,0.8018648624420166,0.5169988253095842,1,0
2015-04-01,0.5245639085769653,0.5176266966335968,1,0
2015-04-02,0.12354190647602081,0.48491925241598244,0,1
2015-04-06,0.6553590893745422,0.49906506976039794,0,1
2015-04-07,0.799082338809967,0.5239652900602885,1,0
2015-04-08,0.6303978562355042,0.5327987627241827,1,0
2015-04-09,0.9007370471954346,0.5633361526855061,1,0
2015-04-10,0.9383199214935303,0.5944582893604464,1,0
2015-04-13,0.977226972579956,0.6262265424555378,1,0
2015-04-14,0.9868676662445068,0.6561582975841459,1,0
2015-04-15,0.9669420123100281,0.681952089344227,1,0
2015-04-16,0.9495014548301697,0.704157604922716,1,0
2015-04-17,0.9151779413223267,0.7216714396454738,1,0
2015-04-20,0.6262742280960083,0.7137538567973194,1,0
2015-04-21,0.9208653569221497,0.7309432739134956,1,0
2015-04-22,0.8217552900314331,0.7384803040797165,1,0
2015-04-23,0.8853702545166016,0.7506715760598442,1,0
2015-04-24,0.9288672804832458,0.765461099045282,1,0
2015-04-27,0.9869816899299622,0.7838464124356226,1,0
2015-04-28,0.9745460748672485,0.7996737133796815,1,0
2015-04-29,0.8946342468261719,0.8075550537108679,1,0
2015-04-30,0.8741987347602844,0.8741987347602844,1,0
2015-05-01,0.19744037091732025,0.8180305268338964,1,0
2015-05-04,0.6751165390014648,0.8061692436743078,1,0
2015-05-05,0.9001632928848267,0.8139703697216021,1,0
2015-05-06,0.14587371051311493,0.7585210482588309,1,0
2015-05-07,0.07562479376792908,0.7018434202254122,1,0
2015-05-08,0.40059781074523926,0.6768412526362133,1,0
2015-05-11,0.8234091997146606,0.6890057996395162,1,0
2015-05-12,0.6361642479896545,0.6846201645017862,1,0
2015-05-13,0.6976317763328552,0.6857000756751551,1,0
2015-05-14,0.7698788642883301,0.6926865747779772,1,0
2015-05-15,0.837139368057251,0.7046755725679483,1,0
2015-05-18,0.9027504324913025,0.7211149850843878,1,0
2015-05-19,0.9867451786994934,0.7431612171572018,1,0
2015-05-20,0.916239321231842,0.7575260000051981,1,0
2015-05-21,0.827587902545929,0.7633408546414672,1,0
2015-05-22,0.9898841381072998,0.7821430312082693,1,0
2015-05-26,0.9218886494636536,0.7937413525033297,1,0
2015-05-27,0.402649462223053,0.7612823068746244,1,0
2015-05-28,0.9023468494415283,0.7729900935548599,1,0
2015-05-29,0.9219304323196411,0.7853515394760633,1,0
2015-06-01,0.7109726071357727,0.7791783888210658,1,0
2015-06-02,0.9300239086151123,0.7916979570646614,1,0
2015-06-03,0.9533913135528564,0.8051178518938473,1,0
2015-06-04,0.8720688223838806,0.8106745117480435,1,0
2015-06-05,0.2732832729816437,0.7660732117131992,1,0
2015-06-08,0.3570488393306732,0.7321258425747026,1,0
2015-06-09,0.055595651268959045,0.6759765720463556,1,0
2015-06-10,0.12587934732437134,0.6303207265500995,1,0
2015-06-11,0.7689304947853088,0.6418247768859595,1,0
2015-06-12,0.9694679975509644,0.6690178394725546,1,0
2015-06-15,0.5607367157936096,0.6600309440099472,1,0
2015-06-16,0.3845628499984741,0.6371682059808794,1,0
2015-06-17,0.7373736500740051,0.6454848526894892,1,0
2015-06-18,0.8938276171684265,0.6660962980406155,1,0
2015-06-19,0.9808446168899536,0.6922191359132376,1,0
2015-06-22,0.9759736657142639,0.7157696146090824,1,0
2015-06-23,0.9227353930473328,0.7329469374144549,1,0
2015-06-24,0.9464169144630432,0.7506640824066794,1,0
2015-06-25,0.7367480397224426,0.7495091071292965,1,0
2015-06-26,0.5648598670959473,0.7341839667811983,1,0
2015-06-29,0.46677303314208984,0.7119899404862884,1,0
2015-06-30,0.004680986981838942,0.6532861571402838,1,0
2015-07-01,0.015718722715973854,0.6003706378986952,1,0
2015-07-02,0.04312168061733246,0.5541212275159292,1,0
2015-07-06,0.07462474703788757,0.5143249583386614,1,0
2015-07-07,0.09329549968242645,0.4793812155784679,0,1
2015-07-08,0.658902108669281,0.49428072386529187,0,1
2015-07-09,0.0026864504907280207,0.4534803867914656,0,1
2015-07-10,0.017087921500205994,0.41726157659634516,0,1
2015-07-13,0.4946724474430084,0.4236863658886236,0,1
2015-07-14,0.7955984473228455,0.4545535649309991,0,1
2015-07-15,0.9382855892181396,0.4947013671192515,0,1
2015-07-16,0.9271748661994934,0.53059491896404,1,0
2015-07-17,0.9657005667686462,0.5667069285106346,1,0
2015-07-20,0.9389156103134155,0.5975987441843845,1,0
2015-07-21,0.9664363861083984,0.628210777178001,1,0
2015-07-22,0.9336491823196411,0.6535609298547708,1,0
2015-07-23,0.9629704356193542,0.6792406678272722,1,0
2015-07-24,0.5988619327545166,0.6725695578039107,1,0
2015-07-27,0.40947914123535156,0.6507341169571215,1,0
2015-07-28,0.03058665804564953,0.599264385250572,1,0
2015-07-29,0.15376979112625122,0.5622901351640774,1,0
2015-07-30,0.7929757833480835,0.5814361112540596,1,0
2015-07-31,0.9431579113006592,0.6114575581426557,1,0
2015-08-03,0.8865565657615662,0.6342896634934326,1,0
2015-08-04,0.741844654083252,0.6432162928455473,1,0
2015-08-05,0.5246959328651428,0.6333795821692468,1,0
2015-08-06,0.5173313021659851,0.623748044135924,1,0
2015-08-07,0.14751289784908295,0.5842224525102843,1,0
2015-08-10,0.18339088559150696,0.5509550531000895,1,0
2015-08-11,0.8775548934936523,0.578061519342755,1,0
2015-08-12,0.35929080843925476,0.5599044348725247,1,0
2015-08-13,0.4419107437133789,0.5501114355789589,1,0
2015-08-14,0.542060136795044,0.5494432103329429,1,0
2015-08-17,0.6544387340545654,0.5581574142834456,1,0
2015-08-18,0.9419769644737244,0.5900128850882405,1,0
