Date,spy_predicted_label,spy_predicted_bull_flag,spy_predicted_bear_flag,spy_smoothed_prob,mid_predicted_label,mid_predicted_bull_flag,mid_predicted_bear_flag,mid_smoothed_prob,rut_predicted_label,rut_predicted_bull_flag,rut_predicted_bear_flag,rut_smoothed_prob
2023-09-29,0.0,0.0,1.0,0.1792412166995469,0,0,1,0.004702483154319363,0,0,1,0.005477523524151158
2023-10-02,0.0,0.0,1.0,0.16480917092001832,0,0,1,0.003662815954324314,0,0,1,0.004824218390667237
2023-10-03,0.0,0.0,1.0,0.151455359055309,0,0,1,0.0033182592216922558,0,0,1,0.004244869541007799
2023-10-04,0.0,0.0,1.0,0.13921915609002208,0,0,1,0.0026799289604794428,0,0,1,0.0034992365705236814
2023-10-05,0.0,0.0,1.0,0.12817641128926208,0,0,1,0.0023995914129578476,0,0,1,0.003167539216776719
2023-10-06,0.0,0.0,1.0,0.11804368332571458,0,0,1,0.002391331308318349,0,0,1,0.003597097749385358
2023-10-09,0.0,0.0,1.0,0.10863218689179113,0,0,1,0.0023927311533151496,0,0,1,0.0030142590809711335
2023-10-10,0.0,0.0,1.0,0.1089855556030832,0,0,1,0.002597555290025043,0,0,1,0.00435277435897946
2023-10-11,0.0,0.0,1.0,0.13606992495722675,0,0,1,0.008209345417155291,0,0,1,0.005022600438051066
2023-10-12,0.0,0.0,1.0,0.17165826600452935,0,0,1,0.026676098234889235,0,0,1,0.004841864877281204
2023-10-13,0.0,0.0,1.0,0.16849299542520035,0,0,1,0.019180431105523435,0,0,1,0.0037164370754412153
2023-10-16,0.0,0.0,1.0,0.1559057204641775,0,0,1,0.013973328630024939,0,0,1,0.0029578379853874488
2023-10-17,0.0,0.0,1.0,0.20047860110832683,0,0,1,0.014670949978239043,0,0,1,0.0037637448656918223
2023-10-18,0.0,0.0,1.0,0.22097896036714498,0,0,1,0.02531285689767862,0,0,1,0.0066602787890047924
2023-10-19,0.0,0.0,1.0,0.2037524645835018,0,0,1,0.018173350921444266,0,0,1,0.005031464755333873
2023-10-20,0.0,0.0,1.0,0.18728683630781237,0,0,1,0.013998522173564797,0,0,1,0.003907876038524577
2023-10-23,0.0,0.0,1.0,0.17236290058595827,0,0,1,0.010419409383639834,0,0,1,0.0031319166304288448
2023-10-24,0.0,0.0,1.0,0.15881662610779462,0,0,1,0.008022128154059033,0,0,1,0.0030300726546335583
2023-10-25,0.0,0.0,1.0,0.14650771791339973,0,0,1,0.006598502283971224,0,0,1,0.0033685413428463547
2023-10-26,0.0,0.0,1.0,0.1350039501026955,0,0,1,0.0056427563708529565,0,0,1,0.002926649542236884
2023-10-27,0.0,0.0,1.0,0.12423195362132353,0,0,1,0.00467814670086285,0,0,1,0.002404289939473443
2023-10-30,0.0,0.0,1.0,0.11437654384457352,0,0,1,0.0036976238053594503,0,0,1,0.002021703073555996
2023-10-31,0.0,0.0,1.0,0.10515051872119852,0,0,1,0.0033467446512152007,0,0,1,0.0019203577645953305
2023-11-01,0.0,0.0,1.0,0.09703712469115404,0,0,1,0.0034004322966655707,0,0,1,0.0018552603499503487
2023-11-02,0.0,0.0,1.0,0.08956127231080088,0,0,1,0.006091447014107198,0,0,1,0.0024025043296498983
2023-11-03,0.0,0.0,1.0,0.11973374653613542,0,0,1,0.22861269895413353,0,0,1,0.04213738551635107
2023-11-07,1.0,1.0,0.0,0.9524046778678894,0,0,1,0.49350255727767944,0,0,1,0.4533115029335022
2023-11-08,1.0,1.0,0.0,0.9526004513742627,0,0,1,0.4831832626346336,0,0,1,0.4229425053879588
2023-11-09,1.0,1.0,0.0,0.9560161553404029,0,0,1,0.3847445635597035,0,0,1,0.3307932056139476
2023-11-10,1.0,1.0,0.0,0.8612355233477389,0,0,1,0.2750981366696984,0,0,1,0.23454060712152516
2023-11-13,1.0,1.0,0.0,0.8812021791229985,0,0,1,0.23696466010875472,0,0,1,0.1729880407241179
2023-11-14,1.0,1.0,0.0,0.8958193845607318,0,0,1,0.18805833226942278,0,0,1,0.12948096572991624
2023-11-15,1.0,1.0,0.0,0.9118284841234698,0,0,1,0.42420779047237855,0,0,1,0.383198904915179
2023-11-16,1.0,1.0,0.0,0.925394501013688,1,1,0,0.5903125116735211,1,1,0,0.5628353199149823
2023-11-17,1.0,1.0,0.0,0.936586503389504,1,1,0,0.6914790004813951,1,1,0,0.6818491020601565
2023-11-20,1.0,1.0,0.0,0.9461882240182514,1,1,0,0.7803120269832682,1,1,0,0.7728697979350884
2023-11-21,1.0,1.0,0.0,0.9539312898970773,1,1,0,0.8425720202645026,1,1,0,0.837858372920762
2023-11-22,1.0,1.0,0.0,0.9605814031511855,1,1,0,0.8874846141796562,1,1,0,0.8819713976656725
2023-11-24,1.0,1.0,0.0,0.9648320923896339,1,1,0,0.9194855915061483,1,1,0,0.9127420092923468
2023-11-27,1.0,1.0,0.0,0.969395392092567,1,1,0,0.9421898504856134,1,1,0,0.9346171719587794
2023-11-28,1.0,1.0,0.0,0.9736956108115027,1,1,0,0.9582740038878286,1,1,0,0.9504713095263657
2023-11-29,1.0,1.0,0.0,0.9773760220433396,1,1,0,0.9583362767128198,1,1,0,0.9458700199353869
2023-11-30,1.0,1.0,0.0,0.9799902239197452,1,1,0,0.9680003066766316,1,1,0,0.9521187652013532
2023-12-01,1.0,1.0,0.0,0.9822946625914954,1,1,0,0.9760744460891695,1,1,0,0.9627235876637235
2023-12-04,1.0,1.0,0.0,0.9843754461978985,1,1,0,0.9816218910486486,1,1,0,0.9729175339586431
2023-12-05,1.0,1.0,0.0,0.9863280177310527,1,1,0,0.986039385690669,1,1,0,0.9803667473882635
2023-12-06,1.0,1.0,0.0,0.9881573563250486,1,1,0,0.9890499519614916,1,1,0,0.9820357357528159
2023-12-07,1.0,1.0,0.0,0.9774242245369384,1,1,0,0.9913355671706456,1,1,0,0.9787745206266469
2023-12-08,1.0,1.0,0.0,0.9805463933826075,1,1,0,0.9915679489633162,1,1,0,0.9840824318120446
2023-12-11,1.0,1.0,0.0,0.9826945472969458,1,1,0,0.9926432853450046,1,1,0,0.9873553405409576
2023-12-12,1.0,1.0,0.0,0.9848533126377356,1,1,0,0.9935195303863604,1,1,0,0.9903350578597943
2023-12-13,1.0,1.0,0.0,0.9866128298291648,1,1,0,0.9897303722440407,1,1,0,0.9913661121981817
2023-12-14,1.0,1.0,0.0,0.9883133816794153,1,1,0,0.9922628658656247,1,1,0,0.9930182063167237
2023-12-15,1.0,1.0,0.0,0.9896274740703326,1,1,0,0.993738269104833,1,1,0,0.9945101331872357
2023-12-18,1.0,1.0,0.0,0.9898198156416066,1,1,0,0.9945189889422399,1,1,0,0.9957655701267107
2023-12-19,1.0,1.0,0.0,0.9892274514406769,1,1,0,0.9954802345201208,1,1,0,0.9966334136700203
2023-12-20,1.0,1.0,0.0,0.9885122425143771,1,1,0,0.9958147447810881,1,1,0,0.9972614569486254
2023-12-21,1.0,1.0,0.0,0.9879432208881109,1,1,0,0.9947998869609591,1,1,0,0.9963150545951348
2023-12-22,1.0,1.0,0.0,0.9886995737493322,1,1,0,0.9950768447675942,1,1,0,0.9959965043690193
2023-12-26,1.0,1.0,0.0,0.9893445593727681,1,1,0,0.9956384767158983,1,1,0,0.9957849771718486
2023-12-27,1.0,1.0,0.0,0.9900118775988991,1,1,0,0.9954782877871273,1,1,0,0.9959131583948919
2023-12-28,1.0,1.0,0.0,0.9909935037027318,1,1,0,0.9952106552747517,1,1,0,0.9963420933829399
2023-12-29,1.0,1.0,0.0,0.9915784812156653,1,1,0,0.9949912608962361,1,1,0,0.9969937316305424
2024-01-02,1.0,1.0,0.0,0.9904945541293423,1,1,0,0.9922778601788342,1,1,0,0.9961012858346565
2024-01-03,1.0,1.0,0.0,0.9845683554146161,1,1,0,0.9896767010443186,1,1,0,0.9930748471350925
2024-01-04,1.0,1.0,0.0,0.9777774029682332,1,1,0,0.9237620366939793,1,1,0,0.8692884709918665
2024-01-05,1.0,1.0,0.0,0.9552181224452365,1,1,0,0.8026498456487805,1,1,0,0.7377764049706336
2024-01-08,1.0,1.0,0.0,0.9367747316408972,1,1,0,0.7874036408493227,1,1,0,0.5819708829958078
2024-01-09,1.0,1.0,0.0,0.9435375946893476,1,1,0,0.7874881197938095,1,1,0,0.6996083016472847
2024-01-10,1.0,1.0,0.0,0.9440056812318826,1,1,0,0.815621248782965,1,1,0,0.7395276199465328
2024-01-11,1.0,1.0,0.0,0.9487140869841155,1,1,0,0.8234157730999714,1,1,0,0.7161740706887862
2024-01-12,1.0,1.0,0.0,0.953882576215582,1,1,0,0.8349845609237647,1,1,0,0.5971194580369366
2024-01-16,1.0,1.0,0.0,0.952422828677974,1,1,0,0.7515333385585972,0,0,1,0.5362898335148923
2024-01-17,1.0,1.0,0.0,0.9469487237678,1,1,0,0.5908418106814494,0,0,1,0.38542763078277786
2024-01-18,1.0,1.0,0.0,0.8564741298397415,0,0,1,0.47667638738914847,0,0,1,0.27443156884698494
2024-01-19,1.0,1.0,0.0,0.8649337428382208,0,0,1,0.4370645566517978,0,0,1,0.20032226917274218
2024-01-22,1.0,1.0,0.0,0.87998315090943,1,1,0,0.5854018371383264,0,0,1,0.3383405691408163
2024-01-23,1.0,1.0,0.0,0.8907457112353839,1,1,0,0.6989040125970092,0,0,1,0.5098033833944524
2024-01-24,1.0,1.0,0.0,0.9062973653201525,1,1,0,0.7335669631852291,1,1,0,0.6194255389781762
2024-01-25,1.0,1.0,0.0,0.9199654110363493,1,1,0,0.7979784907571166,1,1,0,0.6394676990066789
2024-01-26,1.0,1.0,0.0,0.9309997629671118,1,1,0,0.8318367605356086,1,1,0,0.6957458955892433
2024-01-29,1.0,1.0,0.0,0.9401495179316551,1,1,0,0.8526902376919597,1,1,0,0.7431506005375845
2024-01-30,1.0,1.0,0.0,0.9475090376445783,1,1,0,0.8910206572420187,1,1,0,0.8143629391447879
2024-01-31,1.0,1.0,0.0,0.9548368807045896,1,1,0,0.9152785789203115,1,1,0,0.8553061163385149
2024-02-01,1.0,1.0,0.0,0.9094966262358334,1,1,0,0.724053072670062,1,1,0,0.6137670992354547
2024-02-02,1.0,1.0,0.0,0.9164855019115575,1,1,0,0.7946331483819189,1,1,0,0.6262236524082049
2024-02-05,1.0,1.0,0.0,0.9280758053370147,1,1,0,0.839277325334076,1,1,0,0.5960290934988004
2024-02-06,1.0,1.0,0.0,0.931552802645042,1,1,0,0.6432630399084286,0,0,1,0.42556764074843983
2024-02-07,1.0,1.0,0.0,0.9410809278805723,1,1,0,0.6442132683638375,0,0,1,0.47011537629005595
2024-02-08,1.0,1.0,0.0,0.9496515475506275,1,1,0,0.7178032888574007,0,0,1,0.5473207831460992
2024-02-09,1.0,1.0,0.0,0.9570251727109631,1,1,0,0.7854473293795519,1,1,0,0.6644285359180677
2024-02-12,1.0,1.0,0.0,0.9630519313211929,1,1,0,0.8475643594137126,1,1,0,0.7593422784788707
2024-02-13,1.0,1.0,0.0,0.9672895564928266,1,1,0,0.8904655262333607,1,1,0,0.8280057914320866
2024-02-14,1.0,1.0,0.0,0.889202349629653,1,1,0,0.7240020874054246,1,1,0,0.6125998892926247
2024-02-15,1.0,1.0,0.0,0.8662660202019488,1,1,0,0.7961474708684143,0,0,1,0.47012442812163646
2024-02-16,1.0,1.0,0.0,0.8815355084097929,1,1,0,0.8550499517481782,1,1,0,0.6090506539900133
2024-02-20,1.0,1.0,0.0,0.8821038562697491,1,1,0,0.8911543899786463,1,1,0,0.6513041706956877
2024-02-21,1.0,1.0,0.0,0.8109244308327622,1,1,0,0.8859502612393604,0,0,1,0.5384621299958825
2024-02-22,1.0,1.0,0.0,0.7648356893796893,1,1,0,0.9051262730494926,0,0,1,0.46885228425794645
2024-02-23,1.0,1.0,0.0,0.798061778590371,1,1,0,0.9319136030973445,0,0,1,0.41654445743117396
2024-02-26,1.0,1.0,0.0,0.8286379621006574,1,1,0,0.9505831482738544,0,0,1,0.44347879354622133
2024-02-27,1.0,1.0,0.0,0.8532758447311579,1,1,0,0.9624054141961229,0,0,1,0.42340354097131777
2024-02-28,1.0,1.0,0.0,0.875135931573622,1,1,0,0.9729193455733811,1,1,0,0.5849888763445866
2024-02-29,1.0,1.0,0.0,0.8917382005681281,1,1,0,0.9803977415625718,1,1,0,0.5645212558656404
2024-03-01,1.0,1.0,0.0,0.9056323498126856,1,1,0,0.9857384711658493,1,1,0,0.6766692304559532
2024-03-04,1.0,1.0,0.0,0.9187558552650319,1,1,0,0.9896803324466205,1,1,0,0.7699286936066736
2024-03-05,1.0,1.0,0.0,0.9291496566382973,1,1,0,0.9920761756653154,1,1,0,0.8322611092788331
2024-03-06,1.0,1.0,0.0,0.9155183384268415,1,1,0,0.9935921532988314,1,1,0,0.8549745332315082
2024-03-07,1.0,1.0,0.0,0.9115207815440518,1,1,0,0.9939428075953576,1,1,0,0.8665115978753719
2024-03-08,1.0,1.0,0.0,0.923662427564186,1,1,0,0.9935342222821645,1,1,0,0.8998059155201197
2024-03-11,1.0,1.0,0.0,0.914217000193785,1,1,0,0.9935948488333202,1,1,0,0.9221441748530046
2024-03-12,1.0,1.0,0.0,0.8976679644804217,1,1,0,0.9941165332569086,1,1,0,0.8357950164534349
2024-03-13,1.0,1.0,0.0,0.9131301801358395,1,1,0,0.9949583515512727,1,1,0,0.8071999401045307
2024-03-14,1.0,1.0,0.0,0.9246210221816247,1,1,0,0.9959510511655019,1,1,0,0.7784192659508784
2024-03-15,1.0,1.0,0.0,0.9262016760086728,1,1,0,0.9778930225065392,1,1,0,0.5699527937227089
2024-03-18,1.0,1.0,0.0,0.9220552912204895,1,1,0,0.9699128462490547,0,0,1,0.48945256226024075
2024-03-19,1.0,1.0,0.0,0.9030234227681534,1,1,0,0.9416159700108846,0,0,1,0.3576698767912926
2024-03-20,1.0,1.0,0.0,0.9115351129787412,1,1,0,0.9480693924784431,0,0,1,0.31947807077365603
2024-03-21,1.0,1.0,0.0,0.9242387264356813,1,1,0,0.9625221611528236,0,0,1,0.49022721397175806
2024-03-22,1.0,1.0,0.0,0.9343349764141019,1,1,0,0.9731664902413287,1,1,0,0.6335547286899481
2024-03-25,1.0,1.0,0.0,0.9427048844734843,1,1,0,0.9806113253721039,1,1,0,0.6639138969540836
2024-03-26,1.0,1.0,0.0,0.9486035384085668,1,1,0,0.9855065958804521,1,1,0,0.7149574930288707
2024-03-27,1.0,1.0,0.0,0.9527982023601875,1,1,0,0.9878291282243516,1,1,0,0.7338548191711743
2024-03-28,1.0,1.0,0.0,0.9589430167817462,1,1,0,0.9908460509299108,1,1,0,0.810684907832102
2024-04-01,1.0,1.0,0.0,0.964435816674367,1,1,0,0.9932755089469547,1,1,0,0.8653306940520122
2024-04-02,1.0,1.0,0.0,0.9672018238213427,1,1,0,0.9946746507412172,1,1,0,0.8707619896494463
2024-04-03,1.0,1.0,0.0,0.9280602387851169,1,1,0,0.9724686574693657,1,1,0,0.7536955597418844
2024-04-04,1.0,1.0,0.0,0.9209421583160959,1,1,0,0.9670479817089255,1,1,0,0.7186176236035049
2024-04-05,1.0,1.0,0.0,0.8389829368062129,1,1,0,0.9243614200299327,1,1,0,0.5859806531592443
2024-04-08,1.0,1.0,0.0,0.7659184040653717,1,1,0,0.9192264849887556,0,0,1,0.5473652038580045
2024-04-09,1.0,1.0,0.0,0.6900793759797199,1,1,0,0.9273293065410727,1,1,0,0.5652895028849144
2024-04-10,1.0,1.0,0.0,0.6374285244038549,1,1,0,0.9363137505164021,1,1,0,0.6245196315833705
2024-04-11,1.0,1.0,0.0,0.6232096528319864,1,1,0,0.6842658212216562,0,0,1,0.44237969264185
2024-04-12,1.0,1.0,0.0,0.5497667476971454,0,0,1,0.5148809291275592,0,0,1,0.31817653715943967
2024-04-15,0.0,0.0,1.0,0.4799227216200914,0,0,1,0.36503202007050295,0,0,1,0.2255174685257754
2024-04-16,0.0,0.0,1.0,0.40483005316673376,0,0,1,0.259757595308104,0,0,1,0.16017711477239646
2024-04-17,0.0,0.0,1.0,0.3420444016853583,0,0,1,0.1843098311796864,0,0,1,0.11440134889386383
2024-04-18,0.0,0.0,1.0,0.28931163475356314,0,0,1,0.13073828728398268,0,0,1,0.08135669177716379
2024-04-19,0.0,0.0,1.0,0.2458550215608155,0,0,1,0.09359379610668282,0,0,1,0.05808894780392054
2024-04-22,0.0,0.0,1.0,0.20791715216892684,0,0,1,0.06712801501039317,0,0,1,0.042117156151655705
2024-04-23,0.0,0.0,1.0,0.1760067767352006,0,0,1,0.0490080235900228,0,0,1,0.03079236368850364
2024-04-24,0.0,0.0,1.0,0.1495306282801752,0,0,1,0.07104918405561025,0,0,1,0.02673672973977705
2024-04-25,0.0,0.0,1.0,0.12654802639798787,0,0,1,0.09085014814556613,0,0,1,0.020495215975589207
2024-04-26,0.0,0.0,1.0,0.10883211672122725,0,0,1,0.09787840275237177,0,0,1,0.015271298572293061
2024-04-29,0.0,0.0,1.0,0.12260090346134157,0,0,1,0.1279858370373497,0,0,1,0.03956381334984388
2024-04-30,0.0,0.0,1.0,0.1924136007995984,0,0,1,0.31456936847859546,0,0,1,0.16497520731195803
2024-05-01,0.0,0.0,1.0,0.16220230296972868,0,0,1,0.2240248581312073,0,0,1,0.11716048617798852
2024-05-02,0.0,0.0,1.0,0.13885707223733837,0,0,1,0.1597023222573975,0,0,1,0.08517380173187392
2024-05-03,0.0,0.0,1.0,0.12861196418882828,0,0,1,0.1951004857009212,0,0,1,0.17750836952885146
2024-05-07,1.0,1.0,0.0,0.9811511635780334,1,1,0,0.9482238292694092,1,1,0,0.9561316967010498
2024-05-08,1.0,1.0,0.0,0.9808455908148737,1,1,0,0.9311525486142086,1,1,0,0.948759862578192
2024-05-09,1.0,1.0,0.0,0.9803088901759563,1,1,0,0.9402044258051976,1,1,0,0.9498507645754232
2024-05-10,1.0,1.0,0.0,0.9808596780459958,1,1,0,0.9519967178899447,1,1,0,0.9574142522264435
2024-05-13,1.0,1.0,0.0,0.9813840507803528,1,1,0,0.96354978873515,1,1,0,0.9502649183249146
2024-05-14,1.0,1.0,0.0,0.9818800057195318,1,1,0,0.9709852399229376,1,1,0,0.9484072815991295
2024-05-15,1.0,1.0,0.0,0.9829137195337057,1,1,0,0.9783303964095348,1,1,0,0.9559492480640036
2024-05-16,1.0,1.0,0.0,0.9841293233958809,1,1,0,0.980838184752421,1,1,0,0.9621987414300539
2024-05-17,1.0,1.0,0.0,0.9852965587624269,1,1,0,0.9846235397461247,1,1,0,0.9676285342345657
2024-05-20,1.0,1.0,0.0,0.9862867778116554,1,1,0,0.9876787622433667,1,1,0,0.9718284570209241
2024-05-21,1.0,1.0,0.0,0.9872094457453541,1,1,0,0.9897769984922948,1,1,0,0.9757175072236414
2024-05-22,1.0,1.0,0.0,0.9881269995316642,1,1,0,0.9864522398317205,1,1,0,0.9786529208615055
2024-05-23,1.0,1.0,0.0,0.9887376300485344,1,1,0,0.9527086013630168,1,1,0,0.9622305313821827
2024-05-24,1.0,1.0,0.0,0.9808990441526464,1,1,0,0.7006618098113336,1,1,0,0.8508206363112238
2024-05-28,1.0,1.0,0.0,0.9811784221621652,1,1,0,0.7489729348065193,1,1,0,0.8265978983179892
2024-05-29,1.0,1.0,0.0,0.9814087503005124,1,1,0,0.5686365275711744,1,1,0,0.793568814965808
2024-05-30,1.0,1.0,0.0,0.9743882069740294,0,0,1,0.41020111637745177,1,1,0,0.6790874508164492
2024-05-31,1.0,1.0,0.0,0.941122031247743,0,0,1,0.36965847051707795,1,1,0,0.6572942402959965
2024-06-03,1.0,1.0,0.0,0.9268830449264213,0,0,1,0.46550075935058177,1,1,0,0.6149904396190669
2024-06-04,1.0,1.0,0.0,0.9227768679994554,0,0,1,0.4167950914079393,1,1,0,0.5650057199666548
2024-06-05,1.0,1.0,0.0,0.9228249481733235,0,0,1,0.29867838666183955,1,1,0,0.4858879360901375
2024-06-06,1.0,1.0,0.0,0.929041513711039,0,0,1,0.2995986952093459,1,1,0,0.48343413031121013
2024-06-07,1.0,1.0,0.0,0.9345459781467063,0,0,1,0.2919446033630879,1,1,0,0.5020680542061169
2024-06-10,1.0,1.0,0.0,0.9379521585217414,0,0,1,0.2117645417203298,0,0,1,0.4254232088807266
2024-06-11,1.0,1.0,0.0,0.9426739776850004,0,0,1,0.16082996195095597,0,0,1,0.3680928065408601
2024-06-12,1.0,1.0,0.0,0.9472108306914251,0,0,1,0.1173626674583301,0,0,1,0.3118075324946773
2024-06-13,1.0,1.0,0.0,0.9514823406607202,0,0,1,0.25861815187493914,0,0,1,0.34995974024169185
2024-06-14,1.0,1.0,0.0,0.9553897355007792,0,0,1,0.27665786719463525,0,0,1,0.337030484301451
2024-06-17,1.0,1.0,0.0,0.9589819396923764,0,0,1,0.20141787961670335,0,0,1,0.2846779583173713
2024-06-18,1.0,1.0,0.0,0.962172188882337,0,0,1,0.20769670658230496,0,0,1,0.2432332195591422
2024-06-20,1.0,1.0,0.0,0.9651250416262939,0,0,1,0.2480061120645889,0,0,1,0.21762747275279998
2024-06-21,1.0,1.0,0.0,0.9678794939530607,0,0,1,0.26768721784037197,0,0,1,0.18515203475185035
2024-06-24,1.0,1.0,0.0,0.97024737698797,0,0,1,0.26293145621387526,0,0,1,0.16728522188866624
2024-06-25,1.0,1.0,0.0,0.9722676012027083,0,0,1,0.3592985294058294,0,0,1,0.17389299925030946
2024-06-26,1.0,1.0,0.0,0.9742400936457531,0,0,1,0.34048056941353533,0,0,1,0.16675161285574525
2024-06-27,1.0,1.0,0.0,0.976201257923345,0,0,1,0.27977032249706757,0,0,1,0.1490819880786135
2024-06-28,1.0,1.0,0.0,0.9779939298804726,0,0,1,0.27483033997586537,0,0,1,0.24290333317753518
2024-07-01,1.0,1.0,0.0,0.9793182496440842,0,0,1,0.3047097078377621,0,0,1,0.3559845942536617
2024-07-02,1.0,1.0,0.0,0.9799121213947886,0,0,1,0.21757405261583368,0,0,1,0.3856516354375908
2024-07-03,1.0,1.0,0.0,0.9813823022462267,0,0,1,0.21355578507273784,0,0,1,0.444438502902525
2024-07-05,1.0,1.0,0.0,0.9827802105053566,0,0,1,0.2544247648553479,1,1,0,0.4876911923977992
2024-07-08,1.0,1.0,0.0,0.9840240115051285,0,0,1,0.18318407249172708,1,1,0,0.5007829104806918
2024-07-09,1.0,1.0,0.0,0.985125055964126,0,0,1,0.217219909895013,1,1,0,0.5601853372116645
2024-07-10,1.0,1.0,0.0,0.9861898865100907,0,0,1,0.15619989712775628,1,1,0,0.5951459543000798
2024-07-11,1.0,1.0,0.0,0.9869267005395053,0,0,1,0.26033293867192225,1,1,0,0.6473746517108276
2024-07-12,1.0,1.0,0.0,0.987420764597089,0,0,1,0.47215656943290674,1,1,0,0.6971550884035965
2024-07-15,1.0,1.0,0.0,0.9880507508063455,1,1,0,0.616353030364895,1,1,0,0.7435174533995741
2024-07-16,1.0,1.0,0.0,0.9881063947049845,1,1,0,0.717339731684356,1,1,0,0.7781974923347434
2024-07-17,1.0,1.0,0.0,0.9883809233385463,1,1,0,0.7863526938559633,1,1,0,0.8011110683839961
2024-07-18,1.0,1.0,0.0,0.9819104077551561,1,1,0,0.828269054775093,1,1,0,0.8239575972732976
2024-07-19,1.0,1.0,0.0,0.9627211802528112,1,1,0,0.8697978204760527,1,1,0,0.8418310566188916
2024-07-22,1.0,1.0,0.0,0.9535776378715322,1,1,0,0.8839444853752851,1,1,0,0.83287479355487
2024-07-23,1.0,1.0,0.0,0.9524013187578164,1,1,0,0.9083985360348097,1,1,0,0.8463674202327987
2024-07-24,1.0,1.0,0.0,0.9425652760986216,1,1,0,0.9262310036119128,1,1,0,0.8621972594596607
2024-07-25,1.0,1.0,0.0,0.866506821330336,1,1,0,0.7634070327834529,1,1,0,0.8558290001550487
2024-07-26,1.0,1.0,0.0,0.7953145246170309,1,1,0,0.7501859174746996,1,1,0,0.8358676417891201
2024-07-29,1.0,1.0,0.0,0.7716086201963595,1,1,0,0.8145608223293345,1,1,0,0.8498141714726536
2024-07-30,1.0,1.0,0.0,0.73939035289745,1,1,0,0.861697415855563,1,1,0,0.8546319890915302
2024-07-31,1.0,1.0,0.0,0.6797912837212745,1,1,0,0.8876099238224683,1,1,0,0.846431849425572
2024-08-01,1.0,1.0,0.0,0.6863992232318108,1,1,0,0.893306587521898,1,1,0,0.8243236684864395
2024-08-02,1.0,1.0,0.0,0.6386205315688671,1,1,0,0.7810922799514936,1,1,0,0.7263377128307656
2024-08-05,1.0,1.0,0.0,0.5863167207657313,1,1,0,0.5545877456999501,1,1,0,0.6118007336070694
2024-08-06,0.0,0.0,1.0,0.5380665597626564,0,0,1,0.3929595510259079,1,1,0,0.5148604065580047
2024-08-07,0.0,0.0,1.0,0.4938837096373643,0,0,1,0.27858151718977864,0,0,1,0.4333801551381531
2024-08-08,0.0,0.0,1.0,0.453371110164133,0,0,1,0.19779367519664184,0,0,1,0.3648016375984004
2024-08-09,0.0,0.0,1.0,0.4163306265041605,0,0,1,0.14074669622707167,0,0,1,0.3075201111439366
2024-08-12,0.0,0.0,1.0,0.3821220417572161,0,0,1,0.10025468454357826,0,0,1,0.2590829305078318
2024-08-13,0.0,0.0,1.0,0.3508574761944499,0,0,1,0.07231412760262115,0,0,1,0.2180178301992556
2024-08-14,0.0,0.0,1.0,0.3490537526297862,0,0,1,0.06562915135751075,0,0,1,0.18498137555584945
2024-08-15,0.0,0.0,1.0,0.3630587049218815,0,0,1,0.10500284184017578,0,0,1,0.15610384761541526
2024-08-16,0.0,0.0,1.0,0.4154435066792842,0,0,1,0.3399470993831639,0,0,1,0.17377670279192278
2024-08-19,0.0,0.0,1.0,0.4632429601601,0,0,1,0.5067166975203375,0,0,1,0.21298511490826333
2024-08-20,0.0,0.0,1.0,0.5072801843887741,1,1,0,0.6377786329579017,0,0,1,0.3117722585820183
2024-08-21,0.0,0.0,1.0,0.5470174649616798,1,1,0,0.7013443740587966,0,0,1,0.3112934316638387
2024-08-22,1.0,1.0,0.0,0.5840355588385243,1,1,0,0.7750334169087201,0,0,1,0.3776876858982825
2024-08-23,1.0,1.0,0.0,0.6141828832356042,1,1,0,0.7453569955823116,0,0,1,0.3661353810322142
2024-08-26,1.0,1.0,0.0,0.6451722806192937,1,1,0,0.8133816773516868,0,0,1,0.44170911936213864
2024-08-27,1.0,1.0,0.0,0.6722735042038802,1,1,0,0.8618436278391738,1,1,0,0.48588831387262643
2024-08-28,1.0,1.0,0.0,0.6969872231237235,1,1,0,0.8957276094653239,1,1,0,0.5496717547476913
2024-08-29,1.0,1.0,0.0,0.7096894372101906,1,1,0,0.8907989142780993,1,1,0,0.5407148535885684
2024-08-30,1.0,1.0,0.0,0.7276201076860314,1,1,0,0.9145721766248448,1,1,0,0.6038744470753675
2024-09-03,1.0,1.0,0.0,0.7484977683336882,1,1,0,0.9373638017972972,1,1,0,0.6622176923156524
2024-09-04,1.0,1.0,0.0,0.7051758107531916,1,1,0,0.6723343403131273,1,1,0,0.5810928505915252
2024-09-05,1.0,1.0,0.0,0.6685666458525427,0,0,1,0.4800243573662364,1,1,0,0.5119748096073005
2024-09-06,1.0,1.0,0.0,0.6281644699451795,0,0,1,0.3422643242902536,0,0,1,0.4345276283758326
2024-09-09,1.0,1.0,0.0,0.5772424218832489,0,0,1,0.2428890169400263,0,0,1,0.36578909497396106
2024-09-10,0.0,0.0,1.0,0.5443036714042382,0,0,1,0.17327921881221567,0,0,1,0.3081882606358996
2024-09-11,0.0,0.0,1.0,0.5123924521648566,0,0,1,0.12405765851901414,0,0,1,0.2594146028904579
2024-09-12,0.0,0.0,1.0,0.4828716579499545,0,0,1,0.09205596216574811,0,0,1,0.21848461909663536
2024-09-13,0.0,0.0,1.0,0.5122034766458788,0,0,1,0.1071856781758253,0,0,1,0.1928664804755922
